iteration,candidate_index,objective,x_n,y_n,x,y
1,0,-747.6896951481889,0.846578549789128,0.9717799391976846,354.8964349840671,483.102657738429
1,1,264.37267498451723,0.8958817543915286,0.5911805631637711,405.3829164969253,93.3688966797016
1,2,14.969688114143805,0.11305288290573967,0.686318612706526,-396.2338479045226,190.79025941148268
1,3,-458.9414105055342,0.35513898830719337,0.9168527581582557,-148.337675973434,426.85722435405387
1,4,-16.67923535243451,0.11418087243442493,0.6873736736392195,-395.0787866271489,191.8706418065608
1,5,-747.6896951481889,0.846578549789128,0.9717799391976846,354.8964349840671,483.102657738429
1,6,-155.05786836073815,0.042866669308913585,0.1579596940989101,-468.1045306276725,-350.2492732427161
1,7,175.50439418319158,0.5672148355180165,0.2508153012073393,68.82799157044894,-255.16513156368455
1,8,213.42288468262572,0.6331019670621144,0.6730008289332313,136.29641427160516,177.15284882762887
1,9,391.82040791493984,0.28793361197042544,0.8551076177007775,-217.15598134228435,363.63020052559614
1,10,300.3793691037948,0.4775776221160406,0.7657158553208264,-22.960514953174425,272.09303584852626
1,11,-218.57947152205435,0.3591285135212581,0.6020346962590856,-144.25240215423173,104.48352896930362
1,12,304.9420645172347,0.289536134309196,0.6922681043330974,-215.5149984673833,196.88253883709172
1,13,-120.05002060528194,0.573184012539339,0.2828276948827626,74.94042884028318,-222.3844404400511
1,14,-227.085720262259,0.25739799950028325,0.03265054240704246,-248.42444851170995,-478.5658445751885
1,15,-533.466890004999,0.3872436153630977,0.9029504458457303,-115.46253786818795,412.6212565460278
1,16,333.68719620746595,0.7221335501036861,0.660267657225747,227.46475530617454,164.1140809991649
1,17,61.302623208082935,0.33876026068360243,0.8641179622087091,-165.1094930599911,372.8567933017181
1,18,-356.3684886430592,0.8724692743922279,0.6618930688296454,381.40853697764135,165.77850248155687
1,19,25.772783395598495,0.6640506334283287,0.35606518725538083,167.9878486306086,-147.38924825049003
1,20,55.92307858507703,0.6357622519746935,0.6192515914819587,139.02054602208614,122.11362967752575
1,21,-186.53729725551742,0.45699905513477945,0.6566721609793649,-44.03296754198584,160.43229284286963
1,22,279.58924523515685,0.23684330370319595,0.40152567617173984,-269.47245700792735,-100.8377076001384
1,23,-43.70247259931847,0.3553161241546216,0.8647749683901995,-148.15628886566748,373.5295676315643
1,24,125.98457821329687,0.46102175864502143,0.6144852428502725,-39.91371914749806,117.23288867867905
1,25,-241.11345075355285,0.2545157463091552,0.03265054240704246,-251.3758757794251,-478.5658445751885
1,26,-241.11345075355285,0.2545157463091552,0.03265054240704246,-251.3758757794251,-478.5658445751885
1,27,59.872940929529776,0.2770618397697192,0.7105857303536564,-228.28867607580753,215.6397878821441
1,28,-266.79847691241207,0.24552356712727594,0.5014347820706333,-260.5838672616694,1.4692168403284995
1,29,-52.3376139636531,0.4581960994077497,0.3391977986082837,-42.80719420646432,-164.6614542251175
1,30,32.78358686502417,0.3383642960844763,0.30248495825988736,-165.51496080949624,-202.25540274187534
1,31,-53.63959065607463,0.29549929074731984,0.9231322600604193,-209.40872627474448,433.2874343018693
1,32,-77.746227944362,0.6847303979975483,0.09520736460820878,189.16392754948947,-414.5076586411942
1,33,-292.35544905442106,0.17158935922014765,0.4285258848678785,-336.29249615856884,-73.1894938952924
1,34,-314.7870648704519,0.16006563185818032,0.40332947313100215,-348.0927929772233,-98.9906195138538
1,35,-366.9369723228296,0.4775776221160406,0.8582843375360003,-22.960514953174425,366.8831616368643
1,36,-86.53219495403012,0.33876026068360243,0.6209758737044717,-165.1094930599911,123.87929467337904
1,37,4.180894224684252,0.24669460970894452,0.6622526130041206,-259.3847196580408,166.14667571621953
1,38,197.57249306718356,0.25136238812613454,0.4207773681732857,-254.60491455883823,-81.12397499055544
1,39,204.97464747229364,0.09883740031803795,0.5038727368017917,-410.79050207432914,3.9656824850346766
1,40,-650.9567724160574,0.7986533510189631,0.9717799391976846,305.8210314434182,483.102657738429
1,41,65.74831418340423,0.7147178077879782,0.5698033561045593,219.8710351748897,71.47863665106877
1,42,-284.8356282181347,0.000663912014604584,0.9228436909208241,-511.3201540970449,432.99193950292386
1,43,-135.78120387393903,0.36269282010202797,0.8696399866482506,-140.60255221552336,378.5113463278086
1,44,-67.27170676996377,0.3741151812937572,0.6105881281058827,-128.90605435519262,113.24224318042388
1,45,-63.02413622390906,0.6230406119981997,0.5191102773977897,125.9935866861565,19.56892405533665
1,46,-185.55784561253185,0.7820738344033316,0.7824197594016388,288.8436064290115,289.1978336272781
1,47,80.74098256289432,0.06605073051615407,0.6741464227376788,-444.36405195145824,178.32593688338306
1,48,-140.8453290187086,0.7536937261833124,0.483723062769261,259.7823756117119,-16.66758372427671
1,49,32.58115329436395,0.32554377748464247,0.20165631505204912,-178.6431718557261,-305.5039333867017
