iteration,candidate_index,objective,x_n,y_n,x,y
12,0,-922.0170457251584,0.9315436614131467,0.9488663289401317,441.9007092870622,459.63912083469484
12,1,-696.752401389586,0.8484584108402815,0.9694826144625351,356.82141270044826,480.750197209636
12,2,-591.524277576587,0.8434587931537003,0.9595934029400643,351.7018041893891,470.6236446106259
12,3,260.9010602650946,0.7838896237044801,0.8948874351166546,290.70297467338764,404.3647335594543
12,4,-15.77786250936014,0.8839857087547403,0.36122896994491155,393.201365764854,-142.10153477641057
12,5,232.00374880351356,0.5708430635585776,0.20198273048582982,72.54329708398348,-305.16968398251026
12,6,-358.4204759894063,0.921419562009899,0.9666068737058767,431.53363149813663,477.80543867481776
12,7,-167.86313555907202,0.7817852292824659,0.6993649677729384,288.54807478524503,204.14972699948896
12,8,422.14332775698824,0.7932314055425693,0.6246771540855122,300.268959275591,127.66940578356446
12,9,-108.24678900569751,0.9371256117757062,0.9058222333250336,447.61662645832314,415.56196692483445
12,10,-319.4174422591517,0.8856061159206998,0.9316799652000711,394.8606627027966,442.04028436487283
12,11,-242.23620864596046,0.9025000694835181,0.9568108184052446,412.16007115112257,467.7742780469705
12,12,-676.7028140230007,0.8108288212120944,0.9549033334198115,318.2887129211847,465.82101342188696
12,13,554.2306335690733,0.7755574709724584,0.8711025930537684,282.1708502757974,380.0090552870588
12,14,104.07107445409719,0.8060883824542606,0.8295431471795095,313.4345036331629,337.4521827118177
12,15,-718.2878277331436,0.12925782602392377,0.10706532437102956,-379.63998615150206,-402.36510784406573
12,16,-582.2204616068426,0.9181248562239486,0.9552518763226578,428.15985277332334,466.17792135440163
12,17,-78.97721879619036,0.030403707978750805,0.7428412372352621,-480.8666030297592,248.66942692890836
12,18,-142.00657116835265,0.7371992381942135,0.7245157090293103,242.89201991087464,229.90408604601373
12,19,-677.2052930674918,0.9412411574111631,0.9012057690888947,451.830945189031,410.8347075470282
12,20,-514.063791592092,0.9412411574111631,0.9345528606452589,451.830945189031,444.9821293007451
12,21,-401.9524483162047,0.8435122813651257,0.7433100790785288,351.7565761178887,249.14952097641344
12,22,4.517217029980387,0.7965796400601917,0.9125395839197329,303.69755142163626,422.4405339338065
12,23,-684.4020404060618,0.9264531529437012,0.9583489210904919,436.68802861435006,469.34929519666366
12,24,-450.89741026617764,0.8576075989072219,0.9619105679766531,366.19018128099526,472.99642160809276
12,25,-828.9716305838235,0.9412411574111631,0.9454349371801946,451.830945189031,456.1253756725192
12,26,-733.6587144164691,0.8095880109629963,0.9630595873152634,317.0181232261082,474.17301741082974
12,27,-215.3708462552635,0.8352365523356842,0.42049913808779926,343.2822295917406,-81.40888259809356
12,28,62.7087393830658,0.7926762999820516,0.7840629653908728,299.7005311816208,290.8804765602538
12,29,-615.7232193458734,0.9282195940102386,0.886892300794022,438.4968642664843,396.17771601307857
12,30,5.810156512276929,0.5257184456605236,0.5988780996647357,26.33568835637618,101.25117405668936
12,31,404.77411887352724,0.8931926407572672,0.2622177651418137,402.62926413544164,-243.48900849478275
12,32,135.42309217066398,0.8502728968943727,0.9195972964556222,358.67944641983763,429.6676315705571
12,33,-894.8788694412617,0.9314092873266964,0.9516015580555014,441.7631102225371,462.43999544883343
12,34,-892.8955017926219,0.9312074464939668,0.9516053674286868,441.556425209822,462.4438962469753
12,35,6.28540673693738,0.5038878161984187,0.4469550312988426,3.9811237871807634,-54.31804794998516
12,36,-382.84931855127434,0.8727412277743132,0.9027862949611625,381.6870172408967,412.45316604023037
12,37,-447.49663158644546,0.7817852292824659,0.9612331127316315,288.54807478524503,472.30270743719063
12,38,-908.3678558271099,0.9315436614131467,0.9504810390934246,441.9007092870622,461.2925840316668
12,39,-619.2150565011997,0.8428195944397601,0.9607695200933707,351.0472647063143,471.8279885756116
12,40,-755.4652882608017,0.9315436614131467,0.9594899689737743,441.9007092870622,470.51772822914484
12,41,-511.2342737693808,0.844308193639552,0.9558049848832235,352.57159028690126,466.7443045204209
12,42,-580.6167374510425,0.8444148088223042,0.9595884768585851,352.68076423403954,470.6186003031911
12,43,-67.68909006839459,0.4069625275485603,0.174840634678054,-95.27037179027423,-332.9631900896727
12,44,38.15310264837592,0.8424445835500802,0.7971551303320324,350.66325355528215,304.2868534600012
12,45,-391.8104134596829,0.8650076562276001,0.9647226124024428,373.7678399770625,475.87595510010146
12,46,-647.5710772489922,0.850069056000959,0.967476296079405,358.47071334498196,478.6957271853107
12,47,386.3772835312042,0.808687927501611,0.7823238746188628,316.09643776164967,289.0996476097155
12,48,284.9755006204954,0.8314039939237063,0.8735257883793989,339.3576897778753,382.49040730050444
12,49,122.57712152100056,0.7176365827361763,0.417186397153831,222.85986072184448,-84.80112931447707
