iteration,candidate_index,objective,x_n,y_n,x,y
34,0,-932.1618156112696,0.9328794247244266,0.9473154827010444,443.2685309178129,458.05105428586944
34,1,-932.1618156112696,0.9328794247244266,0.9473154827010444,443.2685309178129,458.05105428586944
34,2,-932.1618151527034,0.9328800926424198,0.9473154827010444,443.26921486583785,458.05105428586944
34,3,-932.1618154315904,0.9328789687374339,0.9473154827011776,443.26806398713234,458.05105428600586
34,4,-932.1618131206375,0.9328777969879951,0.9473154827116934,443.266864115707,458.05105429677405
34,5,208.02541652152638,0.1976216446142398,0.3384278326547093,-309.63543591501843,-165.44989936157765
34,6,-932.1618156112693,0.9328794247244268,0.9473154827010444,443.268530917813,458.05105428586944
34,7,-932.1618156026852,0.9328794988178966,0.9473154827010444,443.2686067895261,458.05105428586944
34,8,-932.1618156026852,0.9328794988178966,0.9473154827010444,443.2686067895261,458.05105428586944
34,9,-932.1618156112696,0.9328794247244266,0.9473154827010444,443.2685309178129,458.05105428586944
34,10,-932.1618042076684,0.9328828461743566,0.9473154827010444,443.27203448254113,458.05105428586944
34,11,-932.1618155923861,0.9328793520251124,0.9473154827117384,443.2684564737151,458.0510542968201
34,12,-932.1618155810495,0.9328795779353773,0.9473154827015587,443.2686878058264,458.05105428639615
34,13,-932.161815140679,0.9328800500007599,0.9473154827430539,443.26917120077815,458.0510543288872
34,14,-932.1618155321268,0.9328791508951477,0.9473154827131511,443.26825051663127,458.05105429826676
34,15,151.57822116053745,0.08763886178740266,0.8104498944645797,-422.2578055296997,317.9006919317296
34,16,-932.1618155626769,0.9328791754390464,0.9473154827010444,443.26827564958353,458.05105428586944
34,17,-932.1618155984233,0.93287928357125,0.9473154827010444,443.26838637696005,458.05105428586944
34,18,609.8398442097034,0.7660980112581007,0.8385744901762201,272.48436352829515,346.7002779404494
34,19,-689.881386678793,0.1545489680965456,0.09076628734234404,-353.7418566691373,-419.0553217614397
34,20,-932.1618154396956,0.932879700367746,0.9473154827551606,443.26881317657194,458.0510543412845
34,21,-932.1618156083418,0.9328794578523683,0.9473154827012913,443.2685648408251,458.0510542861223
34,22,-932.1618155920596,0.932879456742621,0.9473154827115797,443.26856370444386,458.05105429665764
34,23,-484.4324010573623,0.6550663049136246,0.798616291013321,158.7878962315516,305.7830819976407
34,24,-932.1618156111606,0.9328794270416143,0.9473154827010444,443.26853329061305,458.05105428586944
34,25,146.6756979936851,0.2044923573245261,0.2412002741425252,-302.5998260996853,-265.0109192780542
34,26,-932.1618154863854,0.9328797627207085,0.9473154827010444,443.2688770260055,458.05105428586944
34,27,-932.1618151451007,0.9328794531238395,0.9473154829921842,443.2685599988116,458.0510545839966
34,28,-932.1618132846478,0.9328790748291721,0.9473154840959048,443.2681726250722,458.05105571420654
34,29,-932.1618156104424,0.9328794389077121,0.9473154827010444,443.26854544149717,458.05105428586944
34,30,-932.1618155929962,0.9328794423364385,0.9473154827118266,443.268548952513,458.0510542969105
34,31,407.99409240516917,0.6092929083609714,0.9251107973898178,111.9159381616347,435.31345652717346
34,32,577.4928378315611,0.696479046150329,0.9255992955583625,201.19454325793686,435.8136786517632
34,33,-932.1618144219492,0.932878291138411,0.9473154827041602,443.2673701257329,458.05105428906006
34,34,450.5240005296796,0.8836955584244904,0.563173633003302,392.9042518266782,64.68980019538128
34,35,329.9195996771962,0.9508146025362503,0.5966201458848319,461.6341529971203,98.93902938606789
34,36,-932.1618134721124,0.9328808935897934,0.9473154827010444,443.27003503594847,458.05105428586944
34,37,-932.1618155304716,0.9328793818191266,0.9473154827518155,443.2684869827856,458.0510543378591
34,38,-932.1618154941955,0.9328790737790236,0.9473154827100594,443.26817154972014,458.0510542951008
34,39,-932.1618057754772,0.9328793520251124,0.9473154888690358,443.2684564737151,458.0510606018927
34,40,126.38475745448525,0.1602456192465913,0.15631612592000355,-347.9084858914905,-351.93228705791637
34,41,-932.1618156112696,0.9328794247244266,0.9473154827010444,443.2685309178129,458.05105428586944
34,42,-932.1618140707376,0.9328783281875875,0.9473154829729039,443.26740806408964,458.0510545642536
34,43,-932.1617790958267,0.9328855653595893,0.9473154827010444,443.2748189282195,458.05105428586944
34,44,-932.161815482666,0.9328790349507674,0.9473154827010444,443.2681317895858,458.05105428586944
34,45,-932.1618156087113,0.9328794580752653,0.9473154827010444,443.26856506907166,458.05105428586944
34,46,-932.1618156087113,0.9328794580752653,0.9473154827010444,443.26856506907166,458.05105428586944
34,47,99.53149823091971,0.8441361503119876,0.9238419899284647,352.39541791947534,434.0141976867478
34,48,-89.47701702567895,0.8703588172680927,0.9252040946972029,379.24742888252695,435.40899296993575
34,49,-542.8276806161765,0.38358143045508863,0.9078280206362449,-119.21261521398924,417.6158931315148
