iteration,candidate_index,objective,x_n,y_n,x,y
20,0,-932.1464314786215,0.9327527964612443,0.9473154827010444,443.1388635763142,458.05105428586944
20,1,384.86719756162813,0.5900438152317536,0.9760009418644626,92.20486679731573,487.4249644692097
20,2,-931.6879533231415,0.9334139929203147,0.9475433191313432,443.81592875040224,458.2843587904954
20,3,-929.8472105954041,0.9345670068506985,0.9482567931783978,444.99661501511525,459.0149562146794
20,4,-931.6018310594909,0.9334817471901429,0.9475818988185467,443.8853091227063,458.32386439019183
20,5,-932.1464314786215,0.9327527964612443,0.9473154827010444,443.1388635763142,458.05105428586944
20,6,-932.1464314786215,0.9327527964612443,0.9473154827010444,443.1388635763142,458.05105428586944
20,7,-929.996165785959,0.9344409038398691,0.9475207177048495,444.86748553202597,458.26121492976586
20,8,-931.0816766735992,0.9334895848393867,0.9479433802777437,443.893334875532,458.69402140440957
20,9,-930.005330900578,0.9331908968566215,0.9483144541216049,443.5874783811804,459.0740010205234
20,10,-931.5556421115566,0.9328684545725068,0.9476285318762119,443.25729748224694,458.37161664124096
20,11,-930.9492682067005,0.9332925708896693,0.9479910671349819,443.6915925910214,458.7428527462215
20,12,-931.0796028666272,0.9332880514344518,0.9479308047450408,443.68696466887866,458.68114405892175
20,13,100.55826092709474,0.6135704048664404,0.9960906483164493,116.296094583235,507.9968238760441
20,14,-385.75652332391576,0.8150863809074742,0.04827306077831184,322.6484540492536,-462.5683857630087
20,15,-931.7131823521851,0.9333264996614881,0.94756038474637,443.7263356533638,458.30183398028294
20,16,63.55695431667452,0.740946449834357,0.6153944244738965,246.72916463038155,118.16389066126999
20,17,-930.4239357941148,0.933895308929993,0.9482809826124388,444.3087963443128,459.0397261951373
20,18,-931.0855016335825,0.9336428298820554,0.9479207089406595,444.0502577992247,458.6708059552353
20,19,-931.8056643246837,0.9334520711250841,0.9473779598072418,443.8549208320861,458.1150308426156
20,20,-931.769784441856,0.9333438500105676,0.9475073959911989,443.74410241082126,458.2475734949877
20,21,-930.2686358627068,0.9339491505047912,0.9483609930227768,444.3639301169062,459.1216568553234
20,22,-928.6776401251743,0.9335836635709682,0.9488696427361036,443.98967149667146,459.6425141617701
20,23,-930.4135094346166,0.9333686772223988,0.9482293630794895,443.7695254757364,458.9868677933972
20,24,-931.0139247012289,0.9334196249356282,0.9479773342109236,443.8216959340833,458.7287902319857
20,25,-930.0066031375225,0.9338840207711455,0.948490335941832,444.297237269653,459.25410400443593
20,26,-931.5031747328588,0.9334141521521363,0.9476902001481957,443.8160918037876,458.4347649517524
20,27,-378.57859398468366,0.9249714680845974,0.968486928182947,435.17078331862774,479.73061445933774
20,28,-931.8870417234548,0.9334479896155621,0.9472379497745714,443.85074136633557,457.97166056916114
20,29,-930.7178470180438,0.934141622827587,0.9477518815139541,444.56102177544903,458.49792667028896
20,30,-931.588636205708,0.9327867625772704,0.9475919118149565,443.17364487912494,458.33411769851546
20,31,-72.62399211847426,0.7567662970647037,0.738512339603758,262.92868819425655,244.23663575424814
20,32,257.6270353042911,0.07171785581102119,0.195870636005821,-438.5609156495143,-311.4284687300393
20,33,-929.6381309790743,0.933799627339452,0.9486284841005983,444.21081839559884,459.39556771901266
20,34,-929.6381309790743,0.933799627339452,0.9486284841005983,444.21081839559884,459.39556771901266
20,35,-930.2968106668636,0.9341596805299285,0.9482809826124388,444.57951286264677,459.0397261951373
20,36,-931.6719960449761,0.9335885009218075,0.9473249710520706,443.99462494393083,458.0607703573203
20,37,-931.0917289008842,0.9332593788344761,0.9479207089406595,443.6576039265035,458.6708059552353
20,38,-931.9851560211606,0.9333634818285573,0.9472379497745714,443.7642053924427,457.97166056916114
20,39,-500.97644608069896,0.407190699096903,0.891261557142359,-95.03672412477135,400.6518345137756
20,40,74.14430074890363,0.6088969772888966,0.32605495549122165,111.5105047438301,-178.11972557698903
20,41,7.171680953003957,0.8073009414473363,0.30518808413688114,314.6761640420724,-199.4874018438337
20,42,-931.2104054696475,0.9332593788344761,0.9478643183817422,443.6576039265035,458.61306202290405
20,43,-930.917653593043,0.9340283018706261,0.9476852528045183,444.44498111552116,458.42969887182676
20,44,-930.1918207216484,0.9337187506659791,0.9483910172278922,444.1280006819626,459.1524016413616
20,45,-929.216015654124,0.9341359616614165,0.948851097415723,444.55522474129054,459.6235237537004
20,46,-931.7013351743311,0.9333529323462566,0.9475603847463702,443.75340272256676,458.30183398028305
20,47,-929.1263196267421,0.9333065549678841,0.9486275032967724,443.7059122871133,459.3945633758949
20,48,-93.35261864021334,0.3010043181161993,0.5678361101066048,-203.7715782490119,69.46417674916336
20,49,-931.7131823521852,0.9333264996614881,0.9475603847463702,443.7263356533638,458.30183398028305
