iteration,candidate_index,objective,x_n,y_n,x,y
4,0,-747.6896951481889,0.846578549789128,0.9717799391976846,354.8964349840671,483.102657738429
4,1,-327.3287108221168,0.28146988436783466,0.26642781137074945,-223.7748384073373,-239.17792115635257
4,2,382.59286443772504,0.12494173459773769,0.48632517976312695,-384.0596637719166,-14.003015922558006
4,3,308.6478647756978,0.8394323857120013,0.49740640244031953,347.5787629690893,-2.655843901112803
4,4,-76.67434035119386,0.368043853817535,0.6913877424161557,-135.12309369084414,195.9810482341435
4,5,-747.6896951481905,0.846578549789128,0.9717799391976847,354.8964349840671,483.1026577384291
4,6,-747.6896951481905,0.846578549789128,0.9717799391976847,354.8964349840671,483.1026577384291
4,7,206.2913399028563,0.018486797735752902,0.16525237697593964,-493.069519118589,-342.7815659766378
4,8,296.4884597921853,0.6658038740366287,0.96138815902598,169.78316701350775,472.4614748426035
4,9,329.65572724126264,0.09585184100213151,0.6789662506610682,-413.84771481381733,183.26144067693383
4,10,-28.111080398555277,0.44981388351377016,0.4302534043650008,-51.39058328189935,-71.42051393023917
4,11,7.046735975488936,0.3425160137438324,0.381552535003836,-161.26360192631563,-121.29020415607192
4,12,271.0415426125264,0.33490105604492276,0.6519252417279968,-169.0613186099991,155.57144752946874
4,13,-236.47483814710517,0.5290305150233078,0.8914767952787715,29.727247383867166,400.87223836546207
4,14,10.282853898648778,0.45885322768135284,0.3143613733922641,-42.134294854294694,-190.09395364632155
4,15,64.95679301501411,0.8463629714974338,0.8844129054617343,354.6756828133722,393.63881519281597
4,16,176.13700727536636,0.44673225183647436,0.10725685677357655,-54.54617411945026,-402.1689786638576
4,17,-27.922651828335454,0.7316695644423978,0.5374055387308656,237.22963398901538,38.30327166040638
4,18,-162.9166789347209,0.255046286687726,0.3429707662319902,-250.83260243176858,-160.79793537844205
4,19,-385.24107364389783,0.5421285756167935,0.8601526911249266,43.13966143159655,368.7963557119249
4,20,179.0783463916601,0.7328316383821298,0.6739864429055613,238.41959770330095,178.16211753529478
4,21,-415.1956140713746,0.3028329870394867,0.7601918894743092,-201.89902127156563,266.4364948216926
4,22,-305.15249382501565,0.11779013539725935,0.6535353291850716,-391.3829013532064,157.22017708551334
4,23,-310.6935262655402,0.09585184100213151,0.6540487785334274,-413.84771481381733,157.7459492182296
4,24,9.294393919443962,0.8283998414931394,0.30189208621470714,336.28143768897473,-202.86250371613988
4,25,-95.06622440581776,0.9279059073143247,0.9112339495244828,438.17564908986844,421.10356431307036
4,26,-295.84120553495296,0.36089768974040837,0.21778114466336473,-142.44076570582183,-288.9921078647145
4,27,90.28243954114377,0.3787393971190907,0.5027008761585937,-124.17085735005111,2.7656971863999615
4,28,-110.75817530765137,0.5895817182752686,0.31037722136395174,91.73167951387506,-194.17372532331342
4,29,-268.9230828544685,0.40249093960669546,0.8673883415858038,-99.84927784274385,376.2056617838631
4,30,72.12354914247237,0.2545157463091552,0.552172676417097,-251.3758757794251,53.424820651107325
4,31,-16.590282329556274,0.604500534192241,0.6426623387517164,107.00854701285482,146.0862348817576
4,32,161.56545582575467,0.6811425069587559,0.8626570215797801,185.48992712576603,371.3607900976948
4,33,28.267137841442896,0.7132750091296107,0.5727850949313943,218.39360934872138,74.53193720974775
4,34,-4.455057870489995,0.5200919550030255,0.28765838848368674,20.57416192309813,-217.43781019270477
4,35,785.440929942295,0.9460084801708921,0.783094324781282,456.71268369499353,289.8885885760328
4,36,-258.9716924300868,0.48129728523249315,0.18528356669688828,-19.15157992192701,-322.2696277023864
4,37,-158.0466858002846,0.7509683144008324,0.5423216930009079,256.9915539464524,43.337413632929724
4,38,11.972070877748578,0.4497321293566027,0.47716507988539775,-51.474299538838864,-23.382958197352707
4,39,-42.23351908046506,0.45953464726148174,0.4365789339975942,-41.436521204242695,-64.94317158646356
4,40,166.98020437558276,0.8283998414931394,0.6437885702439065,336.28143768897473,147.2394959297602
4,41,-222.00165334944,0.13183413349489473,0.8454477339236084,-377.0018473012278,353.738479537775
4,42,35.9781058225812,0.32461281100751743,0.21778114466336473,-179.59648152830215,-288.9921078647145
4,43,189.66119575741618,0.3345610299100075,0.6423538080632571,-169.4095053721523,145.77029945677532
4,44,-127.2734763713194,0.8724692743922279,0.600791427309786,381.40853697764135,103.21042156522083
4,45,486.54433264690016,0.09585184100213151,0.2655930070300226,-413.84771481381733,-240.03276080125687
4,46,-21.137531736575767,0.846578549789128,0.8766026909384911,354.8964349840671,385.64115552101487
4,47,-197.6126030619447,0.739561034411726,0.526117789438949,245.31049923760747,26.744616385483823
4,48,-235.18601429149885,0.3507707839155453,0.1948322575516891,-152.81071727048163,-312.49176826707037
4,49,194.05159840685312,0.8724692743922279,0.5785882790929875,381.40853697764135,80.47439779121919
