iteration,candidate_index,objective,x0_n,x1_n,x2_n,x3_n,x4_n,x5_n,x6_n,x7_n,x8_n,x9_n,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
141,0,0.12751597869020914,0.4999913524415589,0.500441416332783,0.5001146404808838,0.49962450518189216,0.5005446520617133,0.4999989257093679,0.5000057660786,0.5000157069704835,0.49979487412130597,0.5008208343532498,-0.0005667263899979957,0.02892866078526879,0.007513078555206221,-0.02460842839951738,0.035694317516444585,-7.040471086838807e-05,0.00037788572713282065,0.0010293720176051124,-0.013443129586093505,0.05379420017457903
141,1,0.12751597869020914,0.4999913524415589,0.500441416332783,0.5001146404808838,0.49962450518189216,0.5005446520617133,0.4999989257093679,0.5000057660786,0.5000157069704835,0.49979487412130597,0.5008208343532498,-0.0005667263899979957,0.02892866078526879,0.007513078555206221,-0.02460842839951738,0.035694317516444585,-7.040471086838807e-05,0.00037788572713282065,0.0010293720176051124,-0.013443129586093505,0.05379420017457903
141,2,0.12751598010467236,0.4999913524415589,0.5004414163600489,0.5001146404808838,0.49962450518189216,0.5005446520618807,0.4999989257093679,0.5000057660786,0.5000157069704835,0.4997948741209838,0.5008208343532498,-0.0005667263899979957,0.028928662572162978,0.007513078555206221,-0.02460842839951738,0.035694317527415365,-7.040471086838807e-05,0.00037788572713282065,0.0010293720176051124,-0.01344312960720373,0.05379420017457903
141,3,20.909550565983295,0.14094360787121663,0.5253931374628695,0.33807966131148426,0.880496984225759,0.7092989800630144,0.7461759234946882,0.942753937444557,0.5585917684060664,0.662062830481533,0.3786224156474738,-23.53111971455195,1.6641646567666157,-10.611611316290567,24.93625035821934,13.71661795740971,16.133385322147888,29.01632204436649,3.839870134259968,10.620949658437752,-7.9546013681271575
141,4,0.12751602778335824,0.49999135111341925,0.5004414163697385,0.5001146404786097,0.4996245051829177,0.5005446520748638,0.49999891561684373,0.5000058103884947,0.5000157145443843,0.4997948741207533,0.5008208343551475,-0.0005668134309573247,0.028928663207182126,0.0075130784061627764,-0.024608428332307142,0.035694318378268974,-7.106613453089494e-05,0.00038078962038667896,0.0010298683807690168,-0.013443129622309868,0.05379420029894533
141,5,21.02773722163067,0.6032576936002182,0.4883543872944963,0.9280347200727763,0.20387811670907152,0.07119004701638709,0.17217838786806938,0.5032890629592618,0.4874087639738697,0.8961527821083458,0.7556476772221448,6.767096207783901,-0.7632068742678868,28.05168341468947,-19.406643743354287,-28.102489078734056,-21.484117172678204,0.21555203009818058,-0.8251792442084778,25.962268728252553,16.754126174430482
141,6,21.102912937150897,0.664151371194212,0.6310937262315693,0.027703652518243693,0.2978662829531733,0.5737851635153552,0.09878916576717789,0.33851241611511096,0.2734278602857918,0.1893402962430032,0.6112692384062101,10.757824262583874,8.591358442312128,-30.95241342856438,-13.247035280380835,4.835584476142323,-26.29375323228223,-10.583250297480088,-14.84863174831035,-20.359394345418544,7.29214080818938
141,7,20.74791043816619,0.92358228386261,0.6385902615150639,0.5577647519178146,0.07712116970834648,0.8214021236217741,0.25566285419813906,0.0759566668394307,0.8048882756145189,0.08942659306189671,0.832981888080685,27.75988855522001,9.082651378651228,3.7856707816859014,-27.713787021993806,21.063409573676587,-16.01287918727076,-27.79010388201107,19.981158030673114,-26.907338797095537,21.822301017255768
141,8,0.1275160731412872,0.49999127149899825,0.5004414163731367,0.50011464046541,0.49962450518269286,0.5005446520617133,0.4999989086271638,0.5000057759135708,0.5000157071619374,0.49979487412044044,0.5008208343717285,-0.000572031041649268,0.028928663429887536,0.007513077541105417,-0.024608428347043798,0.035694317516444585,-7.15242101918534e-05,0.00037853027177447984,0.0010293845647311173,-0.013443129642816132,0.05379420138559965
141,9,21.261101868252496,0.5175359827104982,0.3848169442064152,0.4243110022025133,0.09828793854291484,0.9646318962109136,0.9871951798761606,0.38127754579050677,0.013531045457443103,0.7003471411813972,0.7082913579409802,1.1492381629152106,-7.548636744488373,-4.960354159656092,-26.326601659651534,30.450115950078434,31.92882330836406,-7.780594759073349,-31.88122940490101,13.129950244464048,13.65058243402008
141,10,0.12751603388782984,0.4999913166924871,0.5004414163679226,0.5001146404808838,0.49962450518193197,0.500544652063585,0.4999989219027846,0.5000057660786,0.5000157161706781,0.49979487412086715,0.5008208343529917,-0.0005690692411661757,0.028928663088173323,0.007513078555206221,-0.024608428396909687,0.03569431763910558,-7.065417910467886e-05,0.00037788572713282065,0.0010299749615612086,-0.01344312961484917,0.053794200157668115
141,11,0.12751603457222815,0.49999135142897355,0.500441416373302,0.500114640481763,0.49962450518219004,0.5005446520632534,0.4999989246735488,0.50000584022949,0.5000157084142414,0.4997948741212551,0.5008208343521849,-0.0005667927507886361,0.028928663440716207,0.007513078612824131,-0.024608428379991665,0.035694317617370075,-7.047259430947861e-05,0.0003827452798574882,0.0010294666357211213,-0.01344312958942595,0.053794200104789525
141,12,0.1275160097975392,0.4999913374647422,0.500441416361607,0.5001146404808838,0.499624505182812,0.5005446520619213,0.4999989091129571,0.5000057847436244,0.5000157070055132,0.4997948741208372,0.5008208343521093,-0.0005677079106547467,0.028928662674275074,0.007513078555206221,-0.024608428339234933,0.0356943175300799,-7.149237324455271e-05,0.0003791089581710594,0.0010293743133118483,-0.013443129616817373,0.05379420009983704
141,13,0.1275160091626657,0.49999132468709984,0.5004414163691732,0.500114640475081,0.49962450518197166,0.5005446520621006,0.4999989103077011,0.5000057660786,0.5000157063139924,0.4997948741203374,0.5008208343527853,-0.0005685453062227452,0.028928663170134428,0.007513078174909538,-0.024608428394301995,0.03569431754182517,-7.141407449751114e-05,0.00037788572713282065,0.0010293289938019257,-0.013443129649566288,0.05379420014413938
141,14,21.32416198140766,0.07991005832954556,0.7439393818117092,0.0862745717721013,0.06202502141518795,0.6252618121908834,0.5493271972098992,0.5309280289429325,0.12727831710672532,0.8145653660478265,0.8018699736758415,-27.531014417314903,15.986811326412173,-27.11390966434357,-28.703128196534244,8.209158123741737,3.2327071963479526,2.0268993048040187,-24.42668821009365,20.61535582931036,19.783350594819943
141,15,0.12751613696338682,0.4999912896771611,0.5004414163386786,0.5001146404782199,0.499624505182664,0.5005446520617133,0.4999989206716367,0.5000059033742961,0.5000157074806013,0.49979487412107027,0.5008208343533693,-0.0005708397175681057,0.028928661171640613,0.007513078380618765,-0.024608428348933842,0.035694317516444585,-7.073486361974801e-05,0.0003868835378639801,0.001029405448690568,-0.013443129601540704,0.05379420018240921
141,16,0.12751626002963734,0.4999911665363003,0.5004414163356137,0.5001146404623111,0.49962450518270285,0.5005446526178446,0.49999889085119176,0.500005840630092,0.5000157075434737,0.4997948741205126,0.5008208343710044,-0.0005789098770208057,0.028928660970777287,0.007513077338025198,-0.024608428346382993,0.035694353963066305,-7.268917629943417e-05,0.0003827715337081372,0.0010294095690923655,-0.013443129638083917,0.053794201338149605
141,17,0.12751627412152944,0.49999132397457463,0.5004414163343729,0.5001146404726697,0.49962450518361456,0.5005446527853985,0.4999989013807329,0.5000060803542875,0.5000157075579778,0.49979487412020446,0.5008208343596428,-0.0005685920022742152,0.028928660889462776,0.007513078016884833,-0.024608428286633455,0.03569436494387901,-7.199911228639166e-05,0.00039848209858917016,0.0010294105196280157,-0.013443129658277542,0.053794200593550556
141,18,0.12751598084746307,0.4999913524415589,0.500441416332783,0.5001146404808838,0.499624505182016,0.5005446520617133,0.4999989154180201,0.5000057660786,0.5000157069704835,0.4997948741210943,0.5008208343623938,-0.0005667263899979957,0.02892866078526879,0.007513078555206221,-0.024608428391395876,0.035694317516444585,-7.107916463411357e-05,0.00037788572713282065,0.0010293720176051124,-0.0134431295999633,0.053794200773836565
