iteration,candidate_index,objective,x0_n,x1_n,x2_n,x3_n,x4_n,x5_n,x6_n,x7_n,x8_n,x9_n,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
166,0,0.08132448132544612,0.4999913524251984,0.5004414163328994,0.5001146404804757,0.49962450518206,0.5005446520617511,0.4999989255598859,0.5000057661141752,0.500015706909575,0.4999955379503224,0.49999004423221494,-0.0005667274621998786,0.028928660792892913,0.007513078528454287,-0.024608428388518178,0.03569431751892438,-7.041450732003796e-05,0.0003778880585869615,0.0010293680259039206,-0.000292424887668119,-0.0006524611975606831
166,1,0.08132448132962766,0.4999913524251984,0.5004414163329598,0.5001146404804757,0.49962450518206203,0.5005446520617554,0.4999989255598859,0.5000057661141752,0.500015706909575,0.4999955379503224,0.49999004423221494,-0.0005667274621998786,0.028928660796850636,0.007513078528454287,-0.024608428388383174,0.03569431751920149,-7.041450732003796e-05,0.0003778880585869615,0.0010293680259039206,-0.000292424887668119,-0.0006524611975606831
166,2,0.08650009700261352,0.49999135242838666,0.50044141633301,0.5001146404805819,0.49962450518206275,0.5005446520617445,0.4999989255659061,0.5000057660906723,0.5000157068916953,0.49994430823505875,0.5002607143012703,-0.0005667272532505763,0.02892866080014045,0.0075130785354105,-0.024608428388333436,0.03569431751848384,-7.041411277697307e-05,0.00037788651830084063,0.0010293668541407897,-0.0036498155071882366,0.017086172448046
166,3,0.08167158101642658,0.49999135243017984,0.5004414163329387,0.5001146404805911,0.4996245051820375,0.5005446520617396,0.49999892557877734,0.5000057660879185,0.500015706884413,0.49994714815675134,0.5000447479628405,-0.0005667271357339132,0.028928660795472183,0.007513078536014461,-0.024608428389989,0.0356943175181641,-7.041326924905889e-05,0.00037788633782298575,0.0010293663768905503,-0.0034636983991447323,0.002932602492712988
166,4,0.08161326105572586,0.4999913524212564,0.5004414163330979,0.5001146404805312,0.4996245051820191,0.5005446520617476,0.4999989255490832,0.5000057660900051,0.5000157069088906,0.4999436443928008,0.4999711357092317,-0.0005667277205390064,0.02892866080590295,0.0075130785320922655,-0.024608428391196924,0.0356943175186899,-7.041521528350358e-05,0.0003778864745740407,0.0010293679810544631,-0.0036933210734062527,-0.0018916501597914248
166,5,0.08251963964550812,0.4999913524246212,0.5004414163330118,0.5001146404805286,0.49962450518207335,0.5005446520617508,0.49999892554820646,0.5000057661057319,0.5000157069048039,0.499951631644732,0.49988196378163635,-0.0005667275000220684,0.02892866080026124,0.007513078531921735,-0.02460842838764421,0.03569431751890306,-7.04152727379892e-05,0.0003778875052447006,0.0010293677132295898,-0.0031698685308469976,-0.007735621606677512
166,6,0.08161831786894469,0.4999913524272217,0.5004414163330405,0.5001146404805614,0.49962450518208035,0.5005446520617591,0.4999989255454127,0.5000057661076545,0.5000157068997868,0.49995705890321185,0.5000472582730565,-0.0005667273295983932,0.02892866080214418,0.00751307853407468,-0.024608428387182357,0.035694317519443075,-7.041545583064135e-05,0.00037788763124524394,0.0010293673844259388,-0.0028141877191103504,0.0030971181830352634
166,7,0.0818545459655522,0.4999913524248065,0.5004414163331091,0.5001146404805823,0.499624505182072,0.5005446520617536,0.4999989255381905,0.5000057661068135,0.5000157068883204,0.4999353666069116,0.5000555713530108,-0.000566727487878893,0.028928660806641915,0.007513078535438922,-0.024608428387729475,0.0356943175190807,-7.041592915157935e-05,0.0003778875761284439,0.0010293666329701523,-0.004235814049437181,0.0036419241909158018
166,8,21.74179902382146,0.8755843766223764,0.8148852036855004,0.12067077374540858,0.03749662830152445,0.7667195332208675,0.7979793957941932,0.21434233344470044,0.08216063196710022,0.5703975930196183,0.3629514831072971,24.61429770632406,20.636316708732956,-24.859720171820904,-30.310620967631294,17.479731329162775,19.528377682768244,-18.720860835368114,-27.38352082340412,4.613576656133709,-8.981611603080179
166,9,0.08241336535647692,0.4999913524201024,0.500441416332911,0.5001146404804915,0.4996245051820414,0.5005446520617463,0.4999989255853369,0.5000057661054048,0.500015706901824,0.49997162158568675,0.5001184264704955,-0.0005667277961691752,0.028928660793653194,0.007513078529491679,-0.024608428389733206,0.035694317518604635,-7.041283936359832e-05,0.00037788748380762627,0.0010293675179369188,-0.0018598077604323748,0.007761197170395917
