iteration,candidate_index,objective,x0_n,x1_n,x2_n,x3_n,x4_n,x5_n,x6_n,x7_n,x8_n,x9_n,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
50,0,2.16175958108434,0.485320724867834,0.5004433032718096,0.50010676733947,0.49964951501990434,0.5014432623722553,0.4871029771173384,0.5151329366392544,0.5006013377386217,0.4999085773382853,0.5010981125470151,-0.9620209750616304,0.02905232322131468,0.006997104359506068,-0.02296938365554979,0.09458564282812887,-0.8452192916381094,0.9917521355901755,0.03940927003831263,-0.005991475558133175,0.0719659038811784
50,1,2.162342581390782,0.4852521522183282,0.5004609601005093,0.5000958415215919,0.49929818421724337,0.5013773781379324,0.48714012900539394,0.5150777372665384,0.5006933452472662,0.499578279275242,0.5008253031993715,-0.9665149522196437,0.030209481146982853,0.006281069959051422,-0.04599419913873959,0.0902678536475392,-0.8427845055025038,0.9881345894998574,0.045439074124836054,-0.027637889417739814,0.05408707047401151
50,2,2.1903495657173377,0.48527446387855283,0.5005073606713851,0.5000877494945993,0.49927117431542456,0.5013475508527446,0.4871431208964479,0.5151874428384748,0.5008169113740006,0.499432368200277,0.5011944400922904,-0.9650527352551634,0.03325038895989252,0.005750750878064537,-0.047764320064338506,0.08831309268547471,-0.8425884289303909,0.995324253862286,0.053537103806505115,-0.03720031762664888,0.07827882588834711
50,3,2.197663317405546,0.4852689624839147,0.5004632760800775,0.5001804293032605,0.49928349316796766,0.5014444170703907,0.487142105685423,0.515229873575592,0.5008225348644777,0.4994750438163575,0.5012179609986528,-0.9654132746541642,0.030361261183955435,0.011824614818479517,-0.04695699174406798,0.09466131712512293,-0.8426549618001182,0.9981049946499994,0.05390564487841232,-0.03440352845119321,0.07982029200771024
50,4,2.1742132955163496,0.48527669689157427,0.5004682058821666,0.5001426253270211,0.49925594643700033,0.5015389535706567,0.48712315501187453,0.5151549704367024,0.5007619646889557,0.49978760104685077,0.5007988094771445,-0.9649063925137895,0.030684340693667878,0.009347093431657072,-0.0487622943047441,0.10085686120655879,-0.8438969131417906,0.9931961425397304,0.04993611785540253,-0.013919777793589105,0.052350777894140776
50,5,2.1731803197997803,0.4852841765081306,0.5004669587062837,0.500153374371502,0.4992431918507974,0.5015506747467023,0.48712063876782496,0.5150777372665384,0.5008000574318123,0.4998418164384573,0.5008039185453503,-0.9644162083631542,0.03060260577500884,0.010051542810757041,-0.04959817886614104,0.10162502019988295,-0.8440618177118218,0.9881345894998574,0.052432563851255054,-0.010366717889262134,0.052685605788077794
50,6,2.194478247941874,0.48524017131025615,0.5005265312010543,0.5000079221856747,0.4992739745207196,0.5012912064353676,0.48724070598293107,0.5152041989638277,0.5008200224977046,0.49957806604893595,0.5012708582763301,-0.9673001330110544,0.034506748792296094,0.0005191883603785641,-0.04758080581012081,0.0846205049482549,-0.8361930927026293,0.9964223832934138,0.053740994409572806,-0.02765186341693493,0.08328696799757296
50,7,21.535428819038213,0.6561617373158363,0.835515628276696,0.4002713340905373,0.9904867159140981,0.3980346309295416,0.8860696075420591,0.13865044752183464,0.8745618868075465,0.10388672116819253,0.32440914524273723,10.234215616730644,21.988352214741553,-6.535817849042548,32.14453741414633,-6.682402427401563,25.30145779987639,-23.681404271209047,24.547287813819374,-25.959679841521336,-11.507522257371974
50,8,2.193890684119545,0.4852522427305339,0.5005571967086113,0.5001020619788971,0.49928445394281906,0.5014082832440299,0.4871448223412419,0.515225333218408,0.5006734791474008,0.4995524414447312,0.501276341251373,-0.9665090204117313,0.03651644349555028,0.0066887338489962644,-0.04689402640340745,0.0922932506807399,-0.8424769230443694,0.9978074378015904,0.04413712940405645,-0.02933119747809343,0.08364630024998121
50,9,2.170414297322257,0.48532185820251605,0.5004144835401187,0.5000415957357309,0.49928193725629844,0.5014006905433671,0.48713345052940754,0.5150919941185097,0.5006944862522404,0.4995604970959528,0.5010232264424181,-0.9619467008399063,0.027163593285223442,0.0027260181368617964,-0.04705895997122411,0.09179565545010604,-0.8432221861047466,0.9890689265506509,0.0455138510268327,-0.02880326231963437,0.06705816813031618
50,10,2.17951877970657,0.4852456605425014,0.5004198983274997,0.5000792622163708,0.4992835072365462,0.5015248060672395,0.4871095261009799,0.5151896478753679,0.5008983484265803,0.49983180842893765,0.5008593171890315,-0.9669403906866272,0.027518456791021606,0.005194528612072702,-0.046956069745711204,0.09992969042260569,-0.8447900974461824,0.9954687631601118,0.058874162484364945,-0.01102260280114109,0.0563162113003699
